date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:56:36	64021/64021	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269d3594b-fa15%22	https://html.arisetheme.com/pluxes/js/jquery.mb.YTPlayer.min.js	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/js/jquery.mb.YTPlayer.min.js	(from https://html.arisetheme.com/pluxes/)
02:56:36	8155/8155	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269d3594d-1fdb%22	https://html.arisetheme.com/pluxes/js/wow.min.js	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/js/wow.min.js	(from https://html.arisetheme.com/pluxes/)
02:56:37	10869/10869	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269d39b36-2a75%22	https://html.arisetheme.com/pluxes/js/function.js	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/js/function.js	(from https://html.arisetheme.com/pluxes/)
02:56:37	702/702	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d35930-2be%22	https://html.arisetheme.com/pluxes/images/arrow-white.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/arrow-white.svg	(from https://html.arisetheme.com/pluxes/css/custom.css)
02:56:37	705/705	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d35930-2c1%22	https://html.arisetheme.com/pluxes/images/arrow-primary.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/arrow-primary.svg	(from https://html.arisetheme.com/pluxes/css/custom.css)
02:56:39	154469/154469	---M--	200	added ('OK')	image/jpeg	etag:%2269d35937-25b65%22	https://html.arisetheme.com/pluxes/images/hero-bg-image.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/hero-bg-image.jpg	(from https://html.arisetheme.com/pluxes/css/custom.css)
02:56:39	510569/510569	---M--	200	added ('OK')	image/png	etag:%2269d35933-7ca69%22	https://html.arisetheme.com/pluxes/images/dark-section-bg-image.png	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/dark-section-bg-image.png	(from https://html.arisetheme.com/pluxes/css/custom.css)
02:56:39	458/458	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d35947-1ca%22	https://html.arisetheme.com/pluxes/images/why-choose-counter-image-shape.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/why-choose-counter-image-shape.svg	(from https://html.arisetheme.com/pluxes/css/custom.css)
02:56:41	298357/298357	---M--	200	added ('OK')	image/png	etag:%2269d35942-48d75%22	https://html.arisetheme.com/pluxes/images/section-bg-image-1.png	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/section-bg-image-1.png	(from https://html.arisetheme.com/pluxes/css/custom.css)
02:56:41	494/494	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d35946-1ee%22	https://html.arisetheme.com/pluxes/images/what-we-do-image-bg-shape.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/what-we-do-image-bg-shape.svg	(from https://html.arisetheme.com/pluxes/css/custom.css)
02:56:42	114549/114549	---M--	200	added ('OK')	image/jpeg	etag:%2269d35940-1bf75%22	https://html.arisetheme.com/pluxes/images/page-header-bg.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/page-header-bg.jpg	(from https://html.arisetheme.com/pluxes/css/custom.css)
02:56:42	861/861	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d35938-35d%22	https://html.arisetheme.com/pluxes/images/icon-blockquote.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-blockquote.svg	(from https://html.arisetheme.com/pluxes/css/custom.css)
02:56:43	468/468	---M--	200	added ('OK')	image/png	etag:%2269d3592f-1d4%22	https://html.arisetheme.com/pluxes/images/about-image-box-bg-prime.png	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/about-image-box-bg-prime.png	(from https://html.arisetheme.com/pluxes/css/custom.css)
02:56:43	199473/199473	---M--	200	added ('OK')	image/jpeg	etag:%2269d35936-30b31%22	https://html.arisetheme.com/pluxes/images/hero-bg-image-prime.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/hero-bg-image-prime.jpg	(from https://html.arisetheme.com/pluxes/css/custom.css)
02:56:43	23269/23269	---M--	200	added ('OK')	image/png	etag:%2269d35942-5ae5%22	https://html.arisetheme.com/pluxes/images/section-bg-image-2.png	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/section-bg-image-2.png	(from https://html.arisetheme.com/pluxes/css/custom.css)
02:56:43	26999/26999	---M--	200	added ('OK')	image/png	etag:%2269d35942-6977%22	https://html.arisetheme.com/pluxes/images/section-bg-image-3.png	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/section-bg-image-3.png	(from https://html.arisetheme.com/pluxes/css/custom.css)
02:56:44	154748/154748	---M--	200	added ('OK')	image/jpeg	etag:%2269d35934-25c7c%22	https://html.arisetheme.com/pluxes/images/faqs-bg-image-prime.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/faqs-bg-image-prime.jpg	(from https://html.arisetheme.com/pluxes/css/custom.css)
02:56:44	109749/109749	---M--	200	added ('OK')	image/jpeg	etag:%2269d35935-1acb5%22	https://html.arisetheme.com/pluxes/images/footer-contact-item-list-bg-image-prime.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/footer-contact-item-list-bg-image-prime.jpg	(from https://html.arisetheme.com/pluxes/css/custom.css)
02:56:44	1252/1252	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d3592f-4e4%22	https://html.arisetheme.com/pluxes/images/about-image-corner-bg-shape-royal.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/about-image-corner-bg-shape-royal.svg	(from https://html.arisetheme.com/pluxes/css/custom.css)
02:56:44	154748/154748	---M--	200	added ('OK')	image/jpeg	etag:%2269d35934-25c7c%22	https://html.arisetheme.com/pluxes/images/faqs-bg-image-royal.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/faqs-bg-image-royal.jpg	(from https://html.arisetheme.com/pluxes/css/custom.css)
02:56:45	83459/83459	---M--	200	added ('OK')	image/png	etag:%2269d35937-14603%22	https://html.arisetheme.com/pluxes/images/hero-cta-image-prime.png	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/hero-cta-image-prime.png	(from https://html.arisetheme.com/pluxes/index-2.html)
02:56:45	144310/144310	---M--	200	added ('OK')	image/jpeg	etag:%2269d3592f-233b6%22	https://html.arisetheme.com/pluxes/images/about-image-1-prime.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/about-image-1-prime.jpg	(from https://html.arisetheme.com/pluxes/index-2.html)
02:56:45	48526/48526	---M--	200	added ('OK')	image/jpeg	etag:%2269d3592f-bd8e%22	https://html.arisetheme.com/pluxes/images/about-image-2-prime.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/about-image-2-prime.jpg	(from https://html.arisetheme.com/pluxes/index-2.html)
02:56:46	1699/1699	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d35937-6a3%22	https://html.arisetheme.com/pluxes/images/icon-about-us-1-prime.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-about-us-1-prime.svg	(from https://html.arisetheme.com/pluxes/index-2.html)
02:56:46	1457/1457	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d3593b-5b1%22	https://html.arisetheme.com/pluxes/images/icon-service-item-1-prime.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-service-item-1-prime.svg	(from https://html.arisetheme.com/pluxes/index-2.html)
02:56:46	1468/1468	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d3593b-5bc%22	https://html.arisetheme.com/pluxes/images/icon-service-item-2-prime.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-service-item-2-prime.svg	(from https://html.arisetheme.com/pluxes/index-2.html)
02:56:47	1873/1873	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d3593c-751%22	https://html.arisetheme.com/pluxes/images/icon-service-item-3-prime.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-service-item-3-prime.svg	(from https://html.arisetheme.com/pluxes/index-2.html)
02:56:47	1154/1154	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d3593c-482%22	https://html.arisetheme.com/pluxes/images/icon-service-item-4-prime.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-service-item-4-prime.svg	(from https://html.arisetheme.com/pluxes/index-2.html)
02:56:47	1142/1142	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d3593c-476%22	https://html.arisetheme.com/pluxes/images/icon-service-item-5-prime.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-service-item-5-prime.svg	(from https://html.arisetheme.com/pluxes/index-2.html)
02:56:48	2254/2254	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d3593e-8ce%22	https://html.arisetheme.com/pluxes/images/icon-why-choose-item-1-prime.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-why-choose-item-1-prime.svg	(from https://html.arisetheme.com/pluxes/index-2.html)
02:56:48	5915/5915	---M--	200	added ('OK')	image/png	etag:%2269d35947-171b%22	https://html.arisetheme.com/pluxes/images/why-choose-counter-image-prime.png	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/why-choose-counter-image-prime.png	(from https://html.arisetheme.com/pluxes/index-2.html)
02:56:48	170355/170355	---M--	200	added ('OK')	image/jpeg	etag:%2269d35942-29973%22	https://html.arisetheme.com/pluxes/images/service-cta-image-prime.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/service-cta-image-prime.jpg	(from https://html.arisetheme.com/pluxes/index-2.html)
02:56:50	45038/45038	---M--	200	added ('OK')	image/jpeg	etag:%2269d35948-afee%22	https://html.arisetheme.com/pluxes/images/why-choose-image-2-prime.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/why-choose-image-2-prime.jpg	(from https://html.arisetheme.com/pluxes/index-2.html)
02:56:50	240930/240930	---M--	200	added ('OK')	image/jpeg	etag:%2269d35948-3ad22%22	https://html.arisetheme.com/pluxes/images/why-choose-image-1-prime.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/why-choose-image-1-prime.jpg	(from https://html.arisetheme.com/pluxes/index-2.html)
02:56:51	1877/1877	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d3593d-755%22	https://html.arisetheme.com/pluxes/images/icon-what-we-item-1-prime.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-what-we-item-1-prime.svg	(from https://html.arisetheme.com/pluxes/index-2.html)
02:56:51	145975/145975	---M--	200	added ('OK')	image/jpeg	etag:%2269d3593e-23a37%22	https://html.arisetheme.com/pluxes/images/intro-video-image-prime.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/intro-video-image-prime.jpg	(from https://html.arisetheme.com/pluxes/index-2.html)
02:56:51	32808/32808	---M--	200	added ('OK')	image/png	etag:%2269d35945-8028%22	https://html.arisetheme.com/pluxes/images/what-we-client-image-prime.png	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/what-we-client-image-prime.png	(from https://html.arisetheme.com/pluxes/index-2.html)
02:56:51	2200/2200	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d3593d-898%22	https://html.arisetheme.com/pluxes/images/icon-what-we-item-2-prime.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-what-we-item-2-prime.svg	(from https://html.arisetheme.com/pluxes/index-2.html)
02:56:52	38549/38549	---M--	200	added ('OK')	image/jpeg	etag:%2269d35937-9695%22	https://html.arisetheme.com/pluxes/images/how-it-work-image-1-prime.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/how-it-work-image-1-prime.jpg	(from https://html.arisetheme.com/pluxes/index-2.html)
02:56:52	39519/39519	---M--	200	added ('OK')	image/jpeg	etag:%2269d35937-9a5f%22	https://html.arisetheme.com/pluxes/images/how-it-work-image-3-prime.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/how-it-work-image-3-prime.jpg	(from https://html.arisetheme.com/pluxes/index-2.html)
02:56:53	211569/211569	---M--	200	added ('OK')	image/jpeg	etag:%2269d35937-33a71%22	https://html.arisetheme.com/pluxes/images/how-it-work-image-2-prime.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/how-it-work-image-2-prime.jpg	(from https://html.arisetheme.com/pluxes/index-2.html)
02:56:53	112393/112393	---M--	200	added ('OK')	image/png	etag:%2269d35942-1b709%22	https://html.arisetheme.com/pluxes/images/pricing-item-image-2-prime.png	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/pricing-item-image-2-prime.png	(from https://html.arisetheme.com/pluxes/index-2.html)
02:56:53	134586/134586	---M--	200	added ('OK')	image/png	etag:%2269d35941-20dba%22	https://html.arisetheme.com/pluxes/images/pricing-item-image-1-prime.png	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/pricing-item-image-1-prime.png	(from https://html.arisetheme.com/pluxes/index-2.html)
02:56:53	641/641	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d3593a-281%22	https://html.arisetheme.com/pluxes/images/icon-mail-white.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-mail-white.svg	(from https://html.arisetheme.com/pluxes/index-2.html)
02:56:54	788/788	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d3593a-314%22	https://html.arisetheme.com/pluxes/images/icon-location-white.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-location-white.svg	(from https://html.arisetheme.com/pluxes/index-2.html)
02:56:55	46325/46325	---M--	200	added ('OK')	image/jpeg	etag:%2269d3592f-b4f5%22	https://html.arisetheme.com/pluxes/images/about-us-image-royal.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/about-us-image-royal.jpg	(from https://html.arisetheme.com/pluxes/index-3.html)
02:56:55	43504/43504	---M--	200	added ('OK')	image/png	etag:%2269d3592f-a9f0%22	https://html.arisetheme.com/pluxes/images/about-us-item-image-1-royal.png	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/about-us-item-image-1-royal.png	(from https://html.arisetheme.com/pluxes/index-3.html)
02:56:55	40610/40610	---M--	200	added ('OK')	image/png	etag:%2269d35930-9ea2%22	https://html.arisetheme.com/pluxes/images/about-us-item-image-2-royal.png	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/about-us-item-image-2-royal.png	(from https://html.arisetheme.com/pluxes/index-3.html)
02:56:56	122131/122131	---M--	200	added ('OK')	image/jpeg	etag:%2269d35942-1dd13%22	https://html.arisetheme.com/pluxes/images/service-image-1-royal.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/service-image-1-royal.jpg	(from https://html.arisetheme.com/pluxes/index-3.html)
02:56:56	121383/121383	---M--	200	added ('OK')	image/jpeg	etag:%2269d35943-1da27%22	https://html.arisetheme.com/pluxes/images/service-image-2-royal.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/service-image-2-royal.jpg	(from https://html.arisetheme.com/pluxes/index-3.html)
02:56:56	111236/111236	---M--	200	added ('OK')	image/jpeg	etag:%2269d35943-1b284%22	https://html.arisetheme.com/pluxes/images/service-image-3-royal.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/service-image-3-royal.jpg	(from https://html.arisetheme.com/pluxes/index-3.html)
02:56:57	197437/197437	---M--	200	added ('OK')	image/jpeg	etag:%2269d35948-3033d%22	https://html.arisetheme.com/pluxes/images/why-choose-image-1-royal.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/why-choose-image-1-royal.jpg	(from https://html.arisetheme.com/pluxes/index-3.html)
02:56:57	14358/14358	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d35948-3816%22	https://html.arisetheme.com/pluxes/images/years-experience-circle-primary.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/years-experience-circle-primary.svg	(from https://html.arisetheme.com/pluxes/index-3.html)
02:56:57	171529/171529	---M--	200	added ('OK')	image/jpeg	etag:%2269d35948-29e09%22	https://html.arisetheme.com/pluxes/images/why-choose-image-2-royal.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/why-choose-image-2-royal.jpg	(from https://html.arisetheme.com/pluxes/index-3.html)
02:56:57	913/913	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d3593e-391%22	https://html.arisetheme.com/pluxes/images/icon-why-choose-item-1-royal.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-why-choose-item-1-royal.svg	(from https://html.arisetheme.com/pluxes/index-3.html)
02:56:58	1697/1697	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d3593e-6a1%22	https://html.arisetheme.com/pluxes/images/icon-why-choose-item-2-royal.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-why-choose-item-2-royal.svg	(from https://html.arisetheme.com/pluxes/index-3.html)
02:56:58	2741/2741	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d3593a-ab5%22	https://html.arisetheme.com/pluxes/images/icon-headphone.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-headphone.svg	(from https://html.arisetheme.com/pluxes/index-3.html)
02:56:58	1170/1170	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d35939-492%22	https://html.arisetheme.com/pluxes/images/icon-expertise-item-1-royal.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-expertise-item-1-royal.svg	(from https://html.arisetheme.com/pluxes/index-3.html)
02:56:59	288249/288249	---M--	200	added ('OK')	image/jpeg	etag:%2269d3593f-465f9%22	https://html.arisetheme.com/pluxes/images/our-expertise-image-royal.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/our-expertise-image-royal.jpg	(from https://html.arisetheme.com/pluxes/index-3.html)
02:56:59	1523/1523	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d35939-5f3%22	https://html.arisetheme.com/pluxes/images/icon-expertise-item-2-royal.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-expertise-item-2-royal.svg	(from https://html.arisetheme.com/pluxes/index-3.html)
02:56:59	759/759	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d35939-2f7%22	https://html.arisetheme.com/pluxes/images/icon-expertise-item-3-royal.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-expertise-item-3-royal.svg	(from https://html.arisetheme.com/pluxes/index-3.html)
02:56:59	111877/111877	---M--	200	added ('OK')	image/png	etag:%2269d35933-1b505%22	https://html.arisetheme.com/pluxes/images/expertise-body-image-royal.png	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/expertise-body-image-royal.png	(from https://html.arisetheme.com/pluxes/index-3.html)
02:57:00	1457/1457	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d3593d-5b1%22	https://html.arisetheme.com/pluxes/images/icon-what-we-provide-1-royal.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-what-we-provide-1-royal.svg	(from https://html.arisetheme.com/pluxes/index-3.html)
02:57:00	1648/1648	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d3593d-670%22	https://html.arisetheme.com/pluxes/images/icon-what-we-provide-2-royal.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-what-we-provide-2-royal.svg	(from https://html.arisetheme.com/pluxes/index-3.html)
02:57:00	1693/1693	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d3593e-69d%22	https://html.arisetheme.com/pluxes/images/icon-what-we-provide-3-royal.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-what-we-provide-3-royal.svg	(from https://html.arisetheme.com/pluxes/index-3.html)
02:57:01	50482/50482	---M--	200	added ('OK')	image/jpeg	etag:%2269d3593f-c532%22	https://html.arisetheme.com/pluxes/images/our-commitment-image-royal.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/our-commitment-image-royal.jpg	(from https://html.arisetheme.com/pluxes/index-3.html)
02:57:01	1365/1365	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d3593a-555%22	https://html.arisetheme.com/pluxes/images/icon-google.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-google.svg	(from https://html.arisetheme.com/pluxes/index-3.html)
02:57:02	1256/1256	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d35937-4e8%22	https://html.arisetheme.com/pluxes/images/icon-approach-item-1.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-approach-item-1.svg	(from https://html.arisetheme.com/pluxes/about.html)
02:57:02	225638/225638	---M--	200	added ('OK')	image/jpeg	etag:%2269d35945-37166%22	https://html.arisetheme.com/pluxes/images/testimonials-image-royal.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/testimonials-image-royal.jpg	(from https://html.arisetheme.com/pluxes/index-3.html)
02:57:02	1244/1244	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d35938-4dc%22	https://html.arisetheme.com/pluxes/images/icon-approach-item-2.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-approach-item-2.svg	(from https://html.arisetheme.com/pluxes/about.html)
02:57:03	105809/105809	---M--	200	added ('OK')	image/jpeg	etag:%2269d35946-19d51%22	https://html.arisetheme.com/pluxes/images/what-we-do-image-1.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/what-we-do-image-1.jpg	(from https://html.arisetheme.com/pluxes/about.html)
02:57:04	107544/107544	---M--	200	added ('OK')	image/jpeg	etag:%2269d35946-1a418%22	https://html.arisetheme.com/pluxes/images/what-we-do-image-2.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/what-we-do-image-2.jpg	(from https://html.arisetheme.com/pluxes/about.html)
02:57:04	144438/144438	---M--	200	added ('OK')	image/jpeg	etag:%2269d35946-23436%22	https://html.arisetheme.com/pluxes/images/what-we-do-image-3.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/what-we-do-image-3.jpg	(from https://html.arisetheme.com/pluxes/about.html)
02:57:04	44930/44930	---M--	200	added ('OK')	image/jpeg	etag:%2269d3593f-af82%22	https://html.arisetheme.com/pluxes/images/our-expertise-image-1.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/our-expertise-image-1.jpg	(from https://html.arisetheme.com/pluxes/about.html)
02:57:04	14358/14358	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d35933-3816%22	https://html.arisetheme.com/pluxes/images/experience-circle-accent.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/experience-circle-accent.svg	(from https://html.arisetheme.com/pluxes/about.html)
02:57:05	118333/118333	---M--	200	added ('OK')	image/jpeg	etag:%2269d3593f-1ce3d%22	https://html.arisetheme.com/pluxes/images/our-expertise-image-2.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/our-expertise-image-2.jpg	(from https://html.arisetheme.com/pluxes/about.html)
02:57:05	468/468	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d3593c-1d4%22	https://html.arisetheme.com/pluxes/images/icon-service-item-4.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-service-item-4.svg	(from https://html.arisetheme.com/pluxes/services.html)
02:57:05	1194/1194	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d3593c-4aa%22	https://html.arisetheme.com/pluxes/images/icon-service-item-5.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-service-item-5.svg	(from https://html.arisetheme.com/pluxes/services.html)
02:57:05	1402/1402	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d3593c-57a%22	https://html.arisetheme.com/pluxes/images/icon-service-item-6.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-service-item-6.svg	(from https://html.arisetheme.com/pluxes/services.html)
02:57:06	1647/1647	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d3593c-66f%22	https://html.arisetheme.com/pluxes/images/icon-service-item-7.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-service-item-7.svg	(from https://html.arisetheme.com/pluxes/services.html)
02:57:06	1258/1258	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269d3593d-4ea%22	https://html.arisetheme.com/pluxes/images/icon-service-item-8.svg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/icon-service-item-8.svg	(from https://html.arisetheme.com/pluxes/services.html)
02:57:07	126716/126716	---M--	200	added ('OK')	image/jpeg	etag:%2269d35941-1eefc%22	https://html.arisetheme.com/pluxes/images/post-4.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/post-4.jpg	(from https://html.arisetheme.com/pluxes/blog.html)
02:57:07	117238/117238	---M--	200	added ('OK')	image/jpeg	etag:%2269d35941-1c9f6%22	https://html.arisetheme.com/pluxes/images/post-6.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/post-6.jpg	(from https://html.arisetheme.com/pluxes/blog.html)
02:57:08	117629/117629	---M--	200	added ('OK')	image/jpeg	etag:%2269d35941-1cb7d%22	https://html.arisetheme.com/pluxes/images/post-5.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/post-5.jpg	(from https://html.arisetheme.com/pluxes/blog.html)
02:57:08	19935/19935	---M--	200	added ('OK')	image/jpeg	etag:%2269d35943-4ddf%22	https://html.arisetheme.com/pluxes/images/service-why-choose-item-image-1.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/service-why-choose-item-image-1.jpg	(from https://html.arisetheme.com/pluxes/service-single.html)
02:57:08	118829/118829	---M--	200	added ('OK')	image/jpeg	etag:%2269d35943-1d02d%22	https://html.arisetheme.com/pluxes/images/service-single-image.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/service-single-image.jpg	(from https://html.arisetheme.com/pluxes/service-single.html)
02:57:09	25410/25410	---M--	200	added ('OK')	image/jpeg	etag:%2269d35943-6342%22	https://html.arisetheme.com/pluxes/images/service-why-choose-item-image-2.jpg	C:/Mes%20Sites%20Web/medoc/html.arisetheme.com/pluxes/images/service-why-choose-item-image-2.jpg	(from https://html.arisetheme.com/pluxes/service-single.html)
